Channel              :,CH1
651,212.000000
652,212.000000
653,216.000000
654,212.000000
655,208.000000
656,208.000000
657,204.000000
658,204.000000
659,204.000000
660,200.000000
661,204.000000
662,208.000000
663,204.000000
664,200.000000
665,208.000000
666,212.000000
667,212.000000
668,208.000000
669,212.000000
670,212.000000
671,212.000000
672,212.000000
673,212.000000
674,208.000000
675,208.000000
676,208.000000
677,208.000000
678,204.000000
679,204.000000
680,204.000000
681,204.000000
682,200.000000
683,204.000000
684,200.000000
685,200.000000
686,200.000000
687,200.000000
688,200.000000
689,204.000000
690,200.000000
691,208.000000
692,208.000000
693,212.000000
694,212.000000
695,212.000000
696,212.000000
697,216.000000
698,212.000000
699,204.000000
700,208.000000
701,208.000000
702,204.000000
703,204.000000
704,200.000000
705,204.000000
706,204.000000
707,200.000000
708,200.000000
709,204.000000
710,200.000000
711,200.000000
712,196.000000
713,204.000000
714,204.000000
715,200.000000
716,200.000000
717,204.000000
718,204.000000
719,200.000000
720,200.000000
721,200.000000
722,200.000000
723,196.000000
724,196.000000
725,200.000000
726,200.000000
727,200.000000
728,200.000000
729,200.000000
730,200.000000
731,200.000000
732,196.000000
733,200.000000
734,196.000000
735,200.000000
736,200.000000
737,200.000000
738,204.000000
739,204.000000
740,200.000000
741,204.000000
742,200.000000
743,200.000000
744,200.000000
745,200.000000
746,200.000000
747,200.000000
748,200.000000
749,204.000000
750,200.000000
751,200.000000
752,200.000000
753,204.000000
754,200.000000
755,200.000000
756,204.000000
757,204.000000
758,204.000000
759,204.000000
760,204.000000
761,204.000000
762,204.000000
763,204.000000
764,204.000000
765,208.000000
766,204.000000
767,204.000000
768,204.000000
769,208.000000
770,208.000000
771,204.000000
772,200.000000
773,200.000000
774,204.000000
775,204.000000
776,196.000000
777,200.000000
778,200.000000
779,200.000000
780,200.000000
781,200.000000
782,200.000000
783,200.000000
784,196.000000
785,200.000000
786,204.000000
787,204.000000
788,200.000000
789,204.000000
790,204.000000
791,204.000000
792,204.000000
793,200.000000
794,200.000000
795,204.000000
796,204.000000
797,204.000000
798,200.000000
799,200.000000
800,200.000000
801,200.000000
802,200.000000
803,200.000000
804,200.000000
805,200.000000
806,200.000000
807,200.000000
808,200.000000
809,200.000000
810,200.000000
811,200.000000
812,200.000000
813,204.000000
814,204.000000
815,200.000000
816,200.000000
817,204.000000
818,200.000000
819,200.000000
820,200.000000
821,200.000000
822,200.000000
823,200.000000
824,196.000000
825,200.000000
826,200.000000
827,200.000000
828,200.000000
829,204.000000
830,204.000000
831,204.000000
832,196.000000
833,200.000000
834,204.000000
835,200.000000
836,196.000000
837,200.000000
838,200.000000
839,200.000000
840,200.000000
841,204.000000
842,196.000000
843,184.000000
844,164.000000
845,156.000000
846,160.000000
847,152.000000
848,148.000000
849,148.000000
850,152.000000
851,156.000000
852,148.000000
853,148.000000
854,148.000000
855,152.000000
856,152.000000
857,152.000000
858,152.000000
859,148.000000
860,148.000000
861,152.000000
862,152.000000
863,152.000000
864,148.000000
865,148.000000
866,148.000000
867,148.000000
868,152.000000
869,152.000000
870,148.000000
871,148.000000
872,148.000000
873,152.000000
874,148.000000
875,148.000000
876,148.000000
877,152.000000
878,148.000000
879,148.000000
880,148.000000
881,148.000000
882,152.000000
883,152.000000
884,148.000000
885,148.000000
886,148.000000
887,148.000000
888,148.000000
889,152.000000
890,148.000000
891,148.000000
892,144.000000
893,148.000000
894,152.000000
895,148.000000
896,144.000000
897,148.000000
898,148.000000
899,148.000000
900,144.000000
901,148.000000
902,148.000000
903,148.000000
904,144.000000
905,148.000000
906,148.000000
907,148.000000
908,148.000000
909,148.000000
910,152.000000
911,148.000000
912,148.000000
913,148.000000
914,148.000000
915,152.000000
916,148.000000
917,148.000000
918,148.000000
919,148.000000
920,148.000000
921,148.000000
922,148.000000
923,152.000000
924,148.000000
925,152.000000
926,152.000000
927,152.000000
928,148.000000
929,152.000000
930,148.000000
931,148.000000
932,148.000000
933,152.000000
934,152.000000
935,148.000000
936,152.000000
937,152.000000
938,152.000000
939,152.000000
940,148.000000
941,148.000000
942,152.000000
943,152.000000
944,152.000000
945,152.000000
946,152.000000
947,152.000000
948,148.000000
949,152.000000
950,152.000000
951,152.000000
952,148.000000
953,152.000000
954,152.000000
955,152.000000
956,148.000000
957,148.000000
958,152.000000
959,152.000000
960,148.000000
961,148.000000
962,148.000000
963,152.000000
964,148.000000
965,148.000000
966,148.000000
967,152.000000
968,148.000000
969,152.000000
970,152.000000
971,156.000000
972,152.000000
973,148.000000
974,148.000000
975,152.000000
976,152.000000
977,152.000000
978,148.000000
979,148.000000
980,148.000000
981,152.000000
982,148.000000
983,148.000000
984,148.000000
985,148.000000
986,148.000000
987,148.000000
988,148.000000
989,148.000000
990,148.000000
991,152.000000
992,148.000000
993,148.000000
994,148.000000
995,148.000000
996,148.000000
997,152.000000
998,148.000000
999,148.000000
1000,144.000000
1001,148.000000
1002,148.000000
1003,152.000000
1004,148.000000
1005,148.000000
1006,148.000000
1007,152.000000
1008,148.000000
1009,148.000000
1010,148.000000
1011,152.000000
1012,148.000000
1013,156.000000
1014,148.000000
1015,152.000000
1016,152.000000
1017,148.000000
1018,152.000000
1019,152.000000
1020,148.000000
1021,148.000000
1022,148.000000
1023,152.000000
1024,148.000000
1025,148.000000
1026,148.000000
1027,148.000000
1028,144.000000
1029,148.000000
1030,148.000000
1031,148.000000
1032,148.000000
1033,148.000000
1034,148.000000
1035,152.000000
1036,152.000000
1037,152.000000
1038,148.000000
1039,152.000000
1040,148.000000
1041,148.000000
1042,148.000000
1043,152.000000
1044,152.000000
1045,152.000000
1046,148.000000
1047,148.000000
1048,148.000000
1049,152.000000
1050,148.000000
1051,152.000000
1052,148.000000
1053,152.000000
1054,152.000000
1055,148.000000
1056,148.000000
1057,148.000000
1058,148.000000
1059,148.000000
1060,148.000000
1061,148.000000
1062,148.000000
1063,152.000000
1064,148.000000
1065,148.000000
1066,148.000000
1067,148.000000
1068,152.000000
1069,148.000000
1070,148.000000
1071,148.000000
1072,148.000000
1073,148.000000
1074,148.000000
1075,148.000000
1076,148.000000
1077,148.000000
1078,148.000000
1079,152.000000
1080,148.000000
1081,144.000000
1082,148.000000
1083,152.000000
1084,148.000000
1085,144.000000
1086,144.000000
1087,148.000000
1088,148.000000
1089,152.000000
1090,148.000000
1091,148.000000
1092,148.000000
1093,148.000000
1094,148.000000
1095,148.000000
1096,148.000000
1097,144.000000
1098,144.000000
1099,148.000000
1100,148.000000
1101,148.000000
1102,144.000000
1103,148.000000
1104,148.000000
1105,152.000000
1106,148.000000
1107,148.000000
1108,148.000000
1109,148.000000
1110,148.000000
1111,148.000000
1112,144.000000
1113,144.000000
1114,144.000000
1115,148.000000
1116,144.000000
1117,144.000000
1118,144.000000
1119,148.000000
1120,144.000000
1121,148.000000
1122,148.000000
1123,148.000000
1124,148.000000
1125,144.000000
1126,148.000000
1127,148.000000
1128,144.000000
1129,144.000000
1130,144.000000
1131,148.000000
1132,148.000000
1133,144.000000
1134,144.000000
1135,144.000000
1136,144.000000
1137,144.000000
1138,148.000000
1139,148.000000
1140,144.000000
1141,144.000000
1142,144.000000
1143,148.000000
1144,148.000000
1145,148.000000
1146,144.000000
1147,148.000000
1148,148.000000
1149,148.000000
1150,144.000000
1151,148.000000
1152,148.000000
1153,148.000000
1154,144.000000
1155,148.000000
1156,148.000000
1157,148.000000
1158,144.000000
1159,144.000000
1160,144.000000
1161,148.000000
1162,144.000000
1163,144.000000
1164,144.000000
1165,148.000000
1166,148.000000
1167,144.000000
1168,144.000000
1169,144.000000
1170,144.000000
1171,148.000000
1172,144.000000
1173,144.000000
1174,140.000000
1175,144.000000
1176,144.000000
1177,144.000000
1178,144.000000
1179,144.000000
1180,140.000000
1181,144.000000
1182,144.000000
1183,144.000000
1184,144.000000
1185,144.000000
1186,144.000000
1187,144.000000
1188,144.000000
1189,144.000000
1190,144.000000
1191,144.000000
1192,148.000000
1193,144.000000
1194,144.000000
1195,144.000000
1196,144.000000
1197,144.000000
1198,140.000000
1199,144.000000
1200,144.000000
1201,140.000000
1202,140.000000
1203,144.000000
1204,144.000000
1205,140.000000
1206,140.000000
1207,144.000000
1208,144.000000
1209,144.000000
1210,144.000000
1211,144.000000
1212,148.000000
1213,144.000000
1214,144.000000
1215,144.000000
1216,144.000000
1217,144.000000
1218,140.000000
1219,140.000000
1220,144.000000
1221,144.000000
1222,136.000000
1223,140.000000
1224,144.000000
1225,144.000000
1226,140.000000
1227,140.000000
1228,140.000000
1229,144.000000
1230,144.000000
1231,144.000000
1232,144.000000
1233,144.000000
1234,144.000000
1235,144.000000
1236,140.000000
1237,144.000000
1238,140.000000
1239,140.000000
1240,140.000000
1241,140.000000
1242,140.000000
1243,140.000000
1244,140.000000
1245,140.000000
1246,144.000000
1247,144.000000
1248,140.000000
1249,140.000000
1250,140.000000
1251,144.000000
1252,144.000000
1253,140.000000
1254,140.000000
1255,144.000000
1256,144.000000
1257,140.000000
1258,140.000000
1259,140.000000
1260,140.000000
1261,140.000000
1262,136.000000
1263,140.000000
1264,140.000000
1265,140.000000
1266,136.000000
1267,140.000000
1268,140.000000
1269,140.000000
1270,136.000000
1271,140.000000
1272,144.000000
1273,140.000000
1274,136.000000
1275,140.000000
1276,140.000000
1277,140.000000
1278,140.000000
1279,140.000000
1280,144.000000
1281,144.000000
1282,140.000000
1283,140.000000
1284,140.000000
1285,144.000000
1286,140.000000
1287,136.000000
1288,140.000000
1289,144.000000
1290,140.000000
1291,140.000000
1292,140.000000
1293,140.000000
1294,140.000000
1295,140.000000
1296,144.000000
1297,144.000000
1298,140.000000
1299,140.000000
1300,144.000000
1301,144.000000
1302,140.000000
1303,140.000000
1304,140.000000
1305,144.000000
1306,140.000000
1307,144.000000
1308,140.000000
1309,140.000000
1310,140.000000
1311,140.000000
1312,140.000000
1313,136.000000
1314,136.000000
1315,140.000000
1316,140.000000
1317,140.000000
1318,140.000000
1319,140.000000
1320,140.000000
1321,140.000000
1322,136.000000
1323,140.000000
1324,140.000000
1325,140.000000
1326,136.000000
1327,140.000000
1328,140.000000
1329,140.000000
1330,136.000000
1331,136.000000
1332,140.000000
1333,144.000000
1334,136.000000
1335,136.000000
1336,140.000000
1337,140.000000
1338,140.000000
1339,140.000000
1340,140.000000
1341,140.000000
1342,136.000000
1343,136.000000
1344,140.000000
1345,140.000000
1346,136.000000
1347,136.000000
1348,136.000000
1349,136.000000
1350,140.000000
1351,136.000000
1352,140.000000
1353,140.000000
1354,140.000000
1355,140.000000
1356,136.000000
1357,136.000000
1358,140.000000
1359,140.000000
1360,136.000000
1361,144.000000
1362,136.000000
1363,140.000000
1364,140.000000
1365,136.000000
1366,144.000000
1367,136.000000
1368,136.000000
1369,140.000000
1370,136.000000
1371,144.000000
1372,140.000000
1373,140.000000
1374,140.000000
1375,140.000000
1376,144.000000
1377,140.000000
1378,136.000000
1379,140.000000
1380,136.000000
1381,140.000000
1382,140.000000
1383,136.000000
1384,136.000000
1385,136.000000
1386,136.000000
1387,140.000000
1388,140.000000
1389,140.000000
1390,140.000000
1391,140.000000
1392,148.000000
1393,144.000000
1394,140.000000
1395,136.000000
1396,136.000000
1397,136.000000
1398,136.000000
1399,136.000000
1400,136.000000
1401,140.000000
1402,136.000000
1403,140.000000
1404,136.000000
1405,140.000000
1406,140.000000
1407,136.000000
1408,140.000000
1409,144.000000
1410,140.000000
1411,140.000000
1412,136.000000
1413,144.000000
1414,144.000000
1415,140.000000
1416,140.000000
1417,140.000000
1418,140.000000
1419,140.000000
1420,140.000000
1421,136.000000
1422,132.000000
1423,136.000000
1424,132.000000
1425,136.000000
1426,136.000000
1427,136.000000
1428,132.000000
1429,136.000000
1430,140.000000
1431,140.000000
1432,140.000000
1433,144.000000
1434,140.000000
1435,144.000000
1436,144.000000
1437,144.000000
1438,140.000000
1439,140.000000
1440,144.000000
1441,144.000000
1442,136.000000
1443,136.000000
1444,136.000000
1445,136.000000
1446,136.000000
1447,136.000000
1448,136.000000
1449,136.000000
1450,136.000000
1451,136.000000
1452,140.000000
1453,144.000000
1454,140.000000
1455,136.000000
1456,140.000000
1457,144.000000
1458,140.000000
1459,144.000000
1460,140.000000
1461,144.000000
1462,140.000000
1463,140.000000
1464,136.000000
1465,140.000000
1466,140.000000
1467,140.000000
1468,132.000000
1469,136.000000
1470,136.000000
1471,136.000000
1472,140.000000
1473,140.000000
1474,140.000000
1475,140.000000
1476,136.000000
1477,140.000000
1478,140.000000
1479,140.000000
1480,136.000000
1481,140.000000
1482,136.000000
1483,136.000000
1484,136.000000
1485,140.000000
1486,140.000000
1487,140.000000
1488,140.000000
1489,140.000000
1490,140.000000
1491,140.000000
1492,140.000000
1493,140.000000
1494,140.000000
1495,140.000000
1496,140.000000
1497,140.000000
1498,140.000000
1499,140.000000
1500,144.000000
1501,144.000000
1502,144.000000
1503,140.000000
1504,140.000000
1505,144.000000
1506,144.000000
1507,144.000000
1508,140.000000
1509,140.000000
1510,140.000000
1511,140.000000
1512,140.000000
1513,140.000000
1514,140.000000
1515,136.000000
1516,136.000000
1517,140.000000
1518,140.000000
1519,136.000000
1520,136.000000
1521,140.000000
1522,144.000000
1523,140.000000
1524,140.000000
1525,144.000000
1526,140.000000
1527,140.000000
1528,140.000000
1529,140.000000
1530,140.000000
1531,136.000000
1532,140.000000
1533,140.000000
1534,140.000000
1535,140.000000
1536,136.000000
1537,136.000000
1538,140.000000
1539,144.000000
1540,140.000000
1541,136.000000
1542,140.000000
1543,144.000000
1544,140.000000
1545,140.000000
1546,140.000000
1547,140.000000
1548,140.000000
1549,144.000000
1550,140.000000
1551,140.000000
1552,140.000000
1553,140.000000
1554,140.000000
1555,140.000000
1556,140.000000
1557,140.000000
1558,136.000000
1559,136.000000
1560,140.000000
1561,140.000000
1562,136.000000
1563,136.000000
1564,136.000000
1565,140.000000
1566,140.000000
1567,140.000000
1568,136.000000
1569,144.000000
1570,140.000000
1571,136.000000
1572,136.000000
1573,140.000000
1574,140.000000
1575,136.000000
1576,140.000000
1577,140.000000
1578,140.000000
1579,140.000000
1580,140.000000
1581,140.000000
1582,140.000000
1583,136.000000
1584,136.000000
1585,136.000000
1586,140.000000
1587,140.000000
1588,136.000000
1589,136.000000
1590,140.000000
1591,136.000000
1592,136.000000
1593,136.000000
1594,140.000000
1595,140.000000
1596,136.000000
1597,140.000000
1598,140.000000
1599,140.000000
1600,136.000000
1601,136.000000
1602,136.000000
1603,140.000000
1604,136.000000
1605,136.000000
1606,136.000000
1607,136.000000
1608,136.000000
1609,140.000000
1610,136.000000
1611,140.000000
1612,136.000000
1613,140.000000
1614,140.000000
1615,140.000000
1616,136.000000
1617,140.000000
1618,140.000000
1619,140.000000
1620,140.000000
1621,144.000000
1622,140.000000
1623,140.000000
1624,140.000000
1625,144.000000
1626,144.000000
1627,144.000000
1628,140.000000
1629,144.000000
1630,144.000000
1631,140.000000
1632,140.000000
1633,144.000000
1634,140.000000
1635,140.000000
1636,140.000000
1637,144.000000
1638,144.000000
1639,140.000000
1640,140.000000
1641,144.000000
1642,140.000000
1643,140.000000
1644,136.000000
1645,140.000000
1646,144.000000
1647,144.000000
1648,144.000000
1649,140.000000
1650,140.000000
1651,140.000000
1652,140.000000
1653,140.000000
1654,140.000000
1655,144.000000
1656,140.000000
1657,140.000000
1658,144.000000
1659,144.000000
1660,140.000000
1661,140.000000
1662,144.000000
1663,144.000000
1664,140.000000
1665,136.000000
1666,140.000000
1667,144.000000
1668,140.000000
1669,140.000000
1670,140.000000
1671,140.000000
1672,140.000000
1673,140.000000
1674,140.000000
1675,140.000000
1676,140.000000
1677,140.000000
1678,140.000000
1679,140.000000
1680,140.000000
1681,144.000000
1682,140.000000
1683,140.000000
1684,140.000000
1685,144.000000
1686,140.000000
1687,140.000000
1688,140.000000
1689,144.000000
1690,140.000000
1691,140.000000
1692,140.000000
1693,140.000000
1694,144.000000
1695,144.000000
1696,140.000000
1697,140.000000
1698,144.000000
1699,140.000000
1700,140.000000
1701,140.000000
1702,144.000000
1703,140.000000
1704,136.000000
1705,140.000000
1706,140.000000
1707,144.000000
1708,136.000000
1709,140.000000
1710,140.000000
1711,140.000000
1712,136.000000
1713,140.000000
1714,140.000000
1715,140.000000
1716,140.000000
1717,140.000000
1718,140.000000
1719,140.000000
1720,140.000000
1721,140.000000
1722,140.000000
1723,140.000000
1724,140.000000
1725,140.000000
1726,140.000000
1727,140.000000
1728,140.000000
1729,140.000000
1730,140.000000
1731,140.000000
1732,140.000000
1733,144.000000
1734,140.000000
1735,144.000000
1736,140.000000
1737,140.000000
1738,140.000000
1739,140.000000
1740,140.000000
1741,136.000000
1742,136.000000
1743,136.000000
1744,140.000000
1745,140.000000
1746,140.000000
1747,140.000000
1748,136.000000
1749,140.000000
1750,140.000000
1751,140.000000
1752,136.000000
1753,136.000000
1754,140.000000
1755,140.000000
1756,136.000000
1757,140.000000
1758,140.000000
1759,136.000000
1760,140.000000
1761,140.000000
1762,140.000000
1763,136.000000
1764,136.000000
1765,140.000000
1766,140.000000
1767,140.000000
1768,136.000000
1769,136.000000
1770,140.000000
1771,140.000000
1772,136.000000
1773,136.000000
1774,136.000000
1775,140.000000
1776,136.000000
1777,136.000000
1778,136.000000
1779,140.000000
1780,136.000000
1781,136.000000
1782,140.000000
1783,140.000000
1784,136.000000
1785,132.000000
1786,136.000000
1787,136.000000
1788,136.000000
1789,136.000000
1790,136.000000
1791,136.000000
1792,136.000000
1793,136.000000
1794,136.000000
1795,140.000000
1796,136.000000
1797,136.000000
1798,136.000000
1799,136.000000
1800,136.000000
1801,136.000000
1802,136.000000
1803,136.000000
1804,136.000000
1805,136.000000
1806,136.000000
1807,136.000000
1808,136.000000
1809,140.000000
1810,136.000000
1811,136.000000
1812,136.000000
1813,136.000000
1814,136.000000
1815,136.000000
1816,136.000000
1817,136.000000
1818,136.000000
1819,136.000000
1820,132.000000
1821,132.000000
1822,136.000000
1823,136.000000
1824,132.000000
1825,132.000000
1826,132.000000
1827,136.000000
1828,132.000000
1829,128.000000
1830,132.000000
1831,132.000000
1832,128.000000
1833,132.000000
1834,132.000000
1835,132.000000
1836,132.000000
1837,132.000000
1838,132.000000
1839,132.000000
1840,132.000000
1841,132.000000
1842,136.000000
1843,136.000000
1844,132.000000
1845,128.000000
1846,132.000000
1847,136.000000
1848,136.000000
1849,132.000000
1850,132.000000
1851,132.000000
1852,132.000000
1853,132.000000
1854,132.000000
1855,136.000000
1856,132.000000
1857,132.000000
