Channel              :,CH1
Frequency            :,  ?
Period               :,  ?
PK-PK                :,56.00mV
Average              :,99.14mV
Vertical pos         :,1.000000mV
Probe attenuation    :,1X
Voltage per ADC value:,0.015625mV
Time interval        :,0.00800uS

index,CH1_Voltage(mV)
1,100.000000
2,104.000000
3,100.000000
4,100.000000
5,104.000000
6,104.000000
7,100.000000
8,104.000000
9,100.000000
10,104.000000
11,100.000000
12,100.000000
13,100.000000
14,100.000000
15,100.000000
16,104.000000
17,100.000000
18,100.000000
19,100.000000
20,104.000000
21,100.000000
22,100.000000
23,100.000000
24,104.000000
25,100.000000
26,100.000000
27,100.000000
28,100.000000
29,100.000000
30,100.000000
31,100.000000
32,100.000000
33,100.000000
34,100.000000
35,96.000000
36,100.000000
37,100.000000
38,100.000000
39,100.000000
40,100.000000
41,100.000000
42,100.000000
43,100.000000
44,100.000000
45,104.000000
46,104.000000
47,96.000000
48,100.000000
49,104.000000
50,104.000000
51,96.000000
52,100.000000
53,104.000000
54,104.000000
55,100.000000
56,96.000000
57,100.000000
58,100.000000
59,100.000000
60,100.000000
61,100.000000
62,100.000000
63,100.000000
64,100.000000
65,100.000000
66,100.000000
67,100.000000
68,100.000000
69,96.000000
70,104.000000
71,100.000000
72,100.000000
73,96.000000
74,100.000000
75,100.000000
76,100.000000
77,100.000000
78,100.000000
79,96.000000
80,100.000000
81,100.000000
82,100.000000
83,100.000000
84,100.000000
85,100.000000
86,100.000000
87,100.000000
88,100.000000
89,100.000000
90,100.000000
91,100.000000
92,104.000000
93,100.000000
94,100.000000
95,100.000000
96,104.000000
97,108.000000
98,104.000000
99,100.000000
100,100.000000
101,104.000000
102,104.000000
103,100.000000
104,100.000000
105,100.000000
106,100.000000
107,96.000000
108,100.000000
109,100.000000
110,100.000000
111,100.000000
112,96.000000
113,100.000000
114,100.000000
115,100.000000
116,100.000000
117,100.000000
118,104.000000
119,100.000000
120,96.000000
121,100.000000
122,100.000000
123,100.000000
124,100.000000
125,100.000000
126,100.000000
127,100.000000
128,100.000000
129,100.000000
130,104.000000
131,100.000000
132,100.000000
133,100.000000
134,100.000000
135,100.000000
136,104.000000
137,100.000000
138,100.000000
139,100.000000
140,104.000000
141,100.000000
142,104.000000
143,100.000000
144,100.000000
145,100.000000
146,100.000000
147,100.000000
148,100.000000
149,100.000000
150,100.000000
151,96.000000
152,100.000000
153,100.000000
154,100.000000
155,96.000000
156,100.000000
157,100.000000
158,100.000000
159,100.000000
160,100.000000
161,100.000000
162,104.000000
163,100.000000
164,100.000000
165,104.000000
166,104.000000
167,100.000000
168,100.000000
169,100.000000
170,104.000000
171,100.000000
172,100.000000
173,100.000000
174,104.000000
175,100.000000
176,100.000000
177,100.000000
178,104.000000
179,104.000000
180,100.000000
181,100.000000
182,104.000000
183,104.000000
184,100.000000
185,100.000000
186,104.000000
187,100.000000
188,100.000000
189,100.000000
190,100.000000
191,100.000000
192,96.000000
193,96.000000
194,100.000000
195,100.000000
196,100.000000
197,100.000000
198,100.000000
199,100.000000
200,100.000000
201,100.000000
202,100.000000
203,100.000000
204,100.000000
205,100.000000
206,104.000000
207,100.000000
208,104.000000
209,100.000000
210,104.000000
211,100.000000
212,100.000000
213,100.000000
214,100.000000
215,100.000000
216,104.000000
217,104.000000
218,104.000000
219,100.000000
220,100.000000
221,100.000000
222,104.000000
223,100.000000
224,100.000000
225,100.000000
226,104.000000
227,104.000000
228,104.000000
229,100.000000
230,104.000000
231,100.000000
232,100.000000
233,96.000000
234,100.000000
235,96.000000
236,100.000000
237,100.000000
238,100.000000
239,104.000000
240,100.000000
241,100.000000
242,104.000000
243,104.000000
244,100.000000
245,100.000000
246,100.000000
247,100.000000
248,100.000000
249,100.000000
250,100.000000
251,100.000000
252,100.000000
253,100.000000
254,104.000000
255,104.000000
256,104.000000
257,104.000000
258,104.000000
259,104.000000
260,108.000000
261,104.000000
262,104.000000
263,104.000000
264,104.000000
265,100.000000
266,104.000000
267,104.000000
268,104.000000
269,104.000000
270,108.000000
271,108.000000
272,108.000000
273,104.000000
274,104.000000
275,104.000000
276,104.000000
277,104.000000
278,104.000000
279,104.000000
280,100.000000
281,100.000000
282,108.000000
283,108.000000
284,104.000000
285,104.000000
286,108.000000
287,108.000000
288,104.000000
289,104.000000
290,108.000000
291,104.000000
292,104.000000
293,104.000000
294,104.000000
295,108.000000
296,104.000000
297,104.000000
298,108.000000
299,108.000000
300,108.000000
301,100.000000
302,104.000000
303,108.000000
304,108.000000
305,104.000000
306,104.000000
307,108.000000
308,104.000000
309,104.000000
310,104.000000
311,104.000000
312,104.000000
313,104.000000
314,108.000000
315,104.000000
316,104.000000
317,104.000000
318,104.000000
319,108.000000
320,104.000000
321,104.000000
322,104.000000
323,104.000000
324,108.000000
325,108.000000
326,104.000000
327,100.000000
328,108.000000
329,104.000000
330,108.000000
331,108.000000
332,108.000000
333,108.000000
334,104.000000
335,108.000000
336,108.000000
337,104.000000
338,108.000000
339,104.000000
340,104.000000
341,104.000000
342,108.000000
343,104.000000
344,104.000000
345,104.000000
346,108.000000
347,108.000000
348,104.000000
349,104.000000
350,108.000000
351,108.000000
352,108.000000
353,104.000000
354,108.000000
355,104.000000
356,104.000000
357,104.000000
358,108.000000
359,108.000000
360,104.000000
361,100.000000
362,108.000000
363,108.000000
364,104.000000
365,100.000000
366,104.000000
367,104.000000
368,108.000000
369,104.000000
370,104.000000
371,108.000000
372,108.000000
373,104.000000
374,104.000000
375,104.000000
376,108.000000
377,104.000000
378,104.000000
379,104.000000
380,108.000000
381,104.000000
382,104.000000
383,104.000000
384,104.000000
385,104.000000
386,104.000000
387,104.000000
388,104.000000
389,104.000000
390,108.000000
391,104.000000
392,104.000000
393,104.000000
394,104.000000
395,104.000000
396,104.000000
397,104.000000
398,108.000000
399,104.000000
400,104.000000
401,104.000000
402,108.000000
403,108.000000
404,104.000000
405,104.000000
406,108.000000
407,108.000000
408,104.000000
409,100.000000
410,104.000000
411,108.000000
412,108.000000
413,104.000000
414,104.000000
415,104.000000
416,104.000000
417,104.000000
418,108.000000
419,108.000000
420,104.000000
421,104.000000
422,104.000000
423,108.000000
424,108.000000
425,100.000000
426,104.000000
427,108.000000
428,108.000000
429,104.000000
430,104.000000
431,104.000000
432,108.000000
433,104.000000
434,104.000000
435,104.000000
436,108.000000
437,104.000000
438,104.000000
439,108.000000
440,108.000000
441,104.000000
442,104.000000
443,104.000000
444,108.000000
445,108.000000
446,108.000000
447,104.000000
448,108.000000
449,104.000000
450,108.000000
451,108.000000
452,104.000000
453,104.000000
454,104.000000
455,108.000000
456,104.000000
457,104.000000
458,108.000000
459,108.000000
460,104.000000
461,108.000000
462,104.000000
463,104.000000
464,104.000000
465,108.000000
466,108.000000
467,104.000000
468,104.000000
469,104.000000
470,108.000000
471,108.000000
472,108.000000
473,100.000000
474,104.000000
475,108.000000
476,108.000000
477,104.000000
478,104.000000
479,108.000000
480,108.000000
481,104.000000
482,108.000000
483,104.000000
484,104.000000
485,104.000000
486,104.000000
487,104.000000
488,108.000000
489,104.000000
490,104.000000
491,104.000000
492,108.000000
493,108.000000
494,104.000000
495,104.000000
496,108.000000
497,104.000000
498,104.000000
499,108.000000
500,108.000000
501,104.000000
502,104.000000
503,108.000000
504,108.000000
505,108.000000
506,104.000000
507,104.000000
508,108.000000
509,104.000000
510,104.000000
511,100.000000
512,104.000000
513,104.000000
514,104.000000
515,108.000000
516,108.000000
517,108.000000
518,108.000000
519,108.000000
520,112.000000
521,104.000000
522,108.000000
523,108.000000
524,108.000000
525,104.000000
526,108.000000
527,104.000000
528,104.000000
529,100.000000
530,100.000000
531,104.000000
532,100.000000
533,100.000000
534,100.000000
535,104.000000
536,104.000000
537,104.000000
538,104.000000
539,104.000000
540,108.000000
541,108.000000
542,108.000000
543,108.000000
544,112.000000
545,108.000000
546,108.000000
547,112.000000
548,112.000000
549,104.000000
550,104.000000
551,104.000000
552,104.000000
553,104.000000
554,100.000000
555,96.000000
556,100.000000
557,104.000000
558,100.000000
559,100.000000
560,104.000000
561,100.000000
562,104.000000
563,104.000000
564,108.000000
565,108.000000
566,108.000000
567,112.000000
568,112.000000
569,108.000000
570,108.000000
571,108.000000
572,108.000000
573,108.000000
574,108.000000
575,104.000000
576,100.000000
577,100.000000
578,104.000000
579,104.000000
580,104.000000
581,100.000000
582,104.000000
583,104.000000
584,108.000000
585,104.000000
586,108.000000
587,104.000000
588,108.000000
589,108.000000
590,108.000000
591,104.000000
592,108.000000
593,104.000000
594,104.000000
595,104.000000
596,104.000000
597,104.000000
598,104.000000
599,104.000000
600,108.000000
601,108.000000
602,104.000000
603,104.000000
604,108.000000
605,104.000000
606,104.000000
607,104.000000
608,108.000000
609,104.000000
610,104.000000
611,104.000000
612,108.000000
613,104.000000
614,104.000000
615,104.000000
616,108.000000
617,108.000000
618,104.000000
619,104.000000
620,104.000000
621,104.000000
622,104.000000
623,104.000000
624,104.000000
625,104.000000
626,104.000000
627,104.000000
628,104.000000
629,104.000000
630,104.000000
631,104.000000
632,104.000000
633,104.000000
634,104.000000
635,104.000000
636,108.000000
637,108.000000
638,108.000000
639,108.000000
640,108.000000
641,104.000000
642,104.000000
643,104.000000
644,108.000000
645,104.000000
646,104.000000
647,104.000000
648,104.000000
649,104.000000
650,104.000000
