Channel              :,CH1
Frequency            :,  ?
Period               :,  ?
PK-PK                :,100.0mV
Average              :,76.28mV
Vertical pos         :,1.000000mV
Probe attenuation    :,1X
Voltage per ADC value:,0.015625mV
Time interval        :,0.00800uS

index,CH1_Voltage(mV)
1,96.000000
2,100.000000
3,104.000000
4,100.000000
5,100.000000
6,104.000000
7,100.000000
8,100.000000
9,108.000000
10,96.000000
11,104.000000
12,104.000000
13,96.000000
14,100.000000
15,108.000000
16,100.000000
17,100.000000
18,104.000000
19,100.000000
20,96.000000
21,104.000000
22,100.000000
23,92.000000
24,96.000000
25,100.000000
26,92.000000
27,92.000000
28,104.000000
29,96.000000
30,84.000000
31,104.000000
32,92.000000
33,96.000000
34,104.000000
35,88.000000
36,100.000000
37,100.000000
38,96.000000
39,100.000000
40,96.000000
41,100.000000
42,96.000000
43,92.000000
44,104.000000
45,92.000000
46,100.000000
47,100.000000
48,88.000000
49,108.000000
50,100.000000
51,88.000000
52,100.000000
53,100.000000
54,96.000000
55,92.000000
56,100.000000
57,100.000000
58,92.000000
59,100.000000
60,100.000000
61,96.000000
62,100.000000
63,100.000000
64,92.000000
65,100.000000
66,96.000000
67,100.000000
68,100.000000
69,96.000000
70,100.000000
71,96.000000
72,96.000000
73,100.000000
74,96.000000
75,100.000000
76,92.000000
77,100.000000
78,92.000000
79,92.000000
80,108.000000
81,96.000000
82,92.000000
83,108.000000
84,92.000000
85,96.000000
86,104.000000
87,96.000000
88,100.000000
89,96.000000
90,100.000000
91,100.000000
92,92.000000
93,104.000000
94,96.000000
95,92.000000
96,100.000000
97,100.000000
98,96.000000
99,100.000000
100,96.000000
101,100.000000
102,100.000000
103,96.000000
104,100.000000
105,96.000000
106,100.000000
107,96.000000
108,100.000000
109,100.000000
110,96.000000
111,100.000000
112,96.000000
113,100.000000
114,100.000000
115,96.000000
116,100.000000
117,100.000000
118,96.000000
119,100.000000
120,96.000000
121,96.000000
122,96.000000
123,96.000000
124,96.000000
125,96.000000
126,92.000000
127,96.000000
128,96.000000
129,96.000000
130,96.000000
131,92.000000
132,100.000000
133,104.000000
134,96.000000
135,100.000000
136,96.000000
137,96.000000
138,96.000000
139,96.000000
140,96.000000
141,100.000000
142,92.000000
143,92.000000
144,100.000000
145,100.000000
146,92.000000
147,96.000000
148,96.000000
149,96.000000
150,96.000000
151,96.000000
152,96.000000
153,96.000000
154,92.000000
155,96.000000
156,100.000000
157,100.000000
158,96.000000
159,96.000000
160,100.000000
161,100.000000
162,96.000000
163,96.000000
164,96.000000
165,100.000000
166,100.000000
167,96.000000
168,96.000000
169,100.000000
170,96.000000
171,96.000000
172,100.000000
173,96.000000
174,96.000000
175,96.000000
176,96.000000
177,100.000000
178,96.000000
179,96.000000
180,96.000000
181,100.000000
182,100.000000
183,100.000000
184,96.000000
185,96.000000
186,96.000000
187,96.000000
188,96.000000
189,96.000000
190,96.000000
191,96.000000
192,96.000000
193,100.000000
194,96.000000
195,100.000000
196,96.000000
197,100.000000
198,100.000000
199,100.000000
200,96.000000
201,100.000000
202,96.000000
203,100.000000
204,100.000000
205,100.000000
206,96.000000
207,100.000000
208,100.000000
209,104.000000
210,100.000000
211,100.000000
212,100.000000
213,104.000000
214,96.000000
215,96.000000
216,100.000000
217,100.000000
218,96.000000
219,96.000000
220,100.000000
221,100.000000
222,96.000000
223,96.000000
224,100.000000
225,100.000000
226,96.000000
227,100.000000
228,96.000000
229,88.000000
230,104.000000
231,100.000000
232,88.000000
233,96.000000
234,100.000000
235,92.000000
236,96.000000
237,100.000000
238,100.000000
239,96.000000
240,96.000000
241,96.000000
242,96.000000
243,100.000000
244,96.000000
245,96.000000
246,96.000000
247,96.000000
248,92.000000
249,96.000000
250,96.000000
251,96.000000
252,96.000000
253,96.000000
254,96.000000
255,96.000000
256,96.000000
257,96.000000
258,96.000000
259,96.000000
260,100.000000
261,96.000000
262,92.000000
263,96.000000
264,96.000000
265,92.000000
266,100.000000
267,92.000000
268,88.000000
269,100.000000
270,96.000000
271,92.000000
272,96.000000
273,100.000000
274,88.000000
275,96.000000
276,96.000000
277,96.000000
278,96.000000
279,96.000000
280,92.000000
281,96.000000
282,96.000000
283,92.000000
284,92.000000
285,96.000000
286,100.000000
287,92.000000
288,88.000000
289,96.000000
290,92.000000
291,92.000000
292,92.000000
293,96.000000
294,96.000000
295,92.000000
296,92.000000
297,96.000000
298,96.000000
299,96.000000
300,92.000000
301,92.000000
302,96.000000
303,96.000000
304,92.000000
305,96.000000
306,96.000000
307,92.000000
308,92.000000
309,92.000000
310,92.000000
311,96.000000
312,96.000000
313,96.000000
314,92.000000
315,96.000000
316,92.000000
317,96.000000
318,92.000000
319,96.000000
320,92.000000
321,92.000000
322,92.000000
323,96.000000
324,92.000000
325,96.000000
326,92.000000
327,92.000000
328,92.000000
329,96.000000
330,92.000000
331,92.000000
332,92.000000
333,96.000000
334,92.000000
335,92.000000
336,96.000000
337,96.000000
338,92.000000
339,96.000000
340,92.000000
341,96.000000
342,96.000000
343,96.000000
344,92.000000
345,100.000000
346,100.000000
347,96.000000
348,92.000000
349,96.000000
350,96.000000
351,96.000000
352,92.000000
353,96.000000
354,96.000000
355,92.000000
356,92.000000
357,96.000000
358,96.000000
359,96.000000
360,92.000000
361,96.000000
362,96.000000
363,96.000000
364,92.000000
365,96.000000
366,96.000000
367,96.000000
368,96.000000
369,96.000000
370,96.000000
371,96.000000
372,96.000000
373,96.000000
374,100.000000
375,96.000000
376,96.000000
377,96.000000
378,96.000000
379,96.000000
380,96.000000
381,96.000000
382,96.000000
383,96.000000
384,96.000000
385,100.000000
386,96.000000
387,96.000000
388,96.000000
389,96.000000
390,96.000000
391,96.000000
392,96.000000
393,96.000000
394,96.000000
395,96.000000
396,92.000000
397,96.000000
398,100.000000
399,96.000000
400,92.000000
401,100.000000
402,96.000000
403,96.000000
404,96.000000
405,100.000000
406,100.000000
407,96.000000
408,96.000000
409,100.000000
410,100.000000
411,96.000000
412,96.000000
413,96.000000
414,100.000000
415,100.000000
416,96.000000
417,96.000000
418,100.000000
419,100.000000
420,96.000000
421,96.000000
422,96.000000
423,96.000000
424,96.000000
425,96.000000
426,96.000000
427,92.000000
428,92.000000
429,96.000000
430,100.000000
431,104.000000
432,100.000000
433,104.000000
434,104.000000
435,104.000000
436,104.000000
437,100.000000
438,96.000000
439,100.000000
440,100.000000
441,100.000000
442,96.000000
443,96.000000
444,96.000000
445,96.000000
446,96.000000
447,96.000000
448,96.000000
449,104.000000
450,100.000000
451,100.000000
452,100.000000
453,100.000000
454,104.000000
455,100.000000
456,100.000000
457,104.000000
458,108.000000
459,104.000000
460,108.000000
461,108.000000
462,104.000000
463,104.000000
464,104.000000
465,104.000000
466,96.000000
467,100.000000
468,92.000000
469,96.000000
470,96.000000
471,96.000000
472,96.000000
473,96.000000
474,100.000000
475,100.000000
476,100.000000
477,104.000000
478,100.000000
479,104.000000
480,100.000000
481,104.000000
482,100.000000
483,104.000000
484,100.000000
485,104.000000
486,100.000000
487,104.000000
488,104.000000
489,100.000000
490,100.000000
491,104.000000
492,100.000000
493,104.000000
494,100.000000
495,100.000000
496,100.000000
497,100.000000
498,96.000000
499,100.000000
500,100.000000
501,100.000000
502,100.000000
503,100.000000
504,100.000000
505,100.000000
506,100.000000
507,100.000000
508,100.000000
509,100.000000
510,100.000000
511,100.000000
512,100.000000
513,100.000000
514,100.000000
515,100.000000
516,100.000000
517,100.000000
518,104.000000
519,104.000000
520,100.000000
521,100.000000
522,104.000000
523,100.000000
524,100.000000
525,100.000000
526,100.000000
527,100.000000
528,96.000000
529,100.000000
530,104.000000
531,100.000000
532,100.000000
533,100.000000
534,104.000000
535,104.000000
536,104.000000
537,100.000000
538,104.000000
539,104.000000
540,100.000000
541,100.000000
542,100.000000
543,100.000000
544,100.000000
545,100.000000
546,104.000000
547,104.000000
548,100.000000
549,100.000000
550,100.000000
551,104.000000
552,104.000000
553,104.000000
554,104.000000
555,104.000000
556,100.000000
557,100.000000
558,100.000000
559,100.000000
560,100.000000
561,104.000000
562,100.000000
563,100.000000
564,96.000000
565,100.000000
566,100.000000
567,100.000000
568,100.000000
569,100.000000
570,100.000000
571,100.000000
572,100.000000
573,100.000000
574,104.000000
575,100.000000
576,96.000000
577,100.000000
578,100.000000
579,100.000000
580,100.000000
581,96.000000
582,100.000000
583,100.000000
584,100.000000
585,96.000000
586,104.000000
587,104.000000
588,100.000000
589,100.000000
590,100.000000
591,104.000000
592,100.000000
593,100.000000
594,100.000000
595,104.000000
596,100.000000
597,100.000000
598,100.000000
599,104.000000
600,100.000000
601,104.000000
602,100.000000
603,104.000000
604,100.000000
605,100.000000
606,100.000000
607,104.000000
608,108.000000
609,100.000000
610,96.000000
611,112.000000
612,96.000000
613,100.000000
614,108.000000
615,100.000000
616,100.000000
617,108.000000
618,96.000000
619,96.000000
620,104.000000
621,104.000000
622,96.000000
623,104.000000
624,100.000000
625,100.000000
626,104.000000
627,104.000000
628,100.000000
629,100.000000
630,100.000000
631,104.000000
632,104.000000
633,104.000000
634,104.000000
635,104.000000
636,100.000000
637,104.000000
638,100.000000
639,100.000000
640,100.000000
641,104.000000
642,104.000000
643,104.000000
644,104.000000
645,104.000000
646,104.000000
647,104.000000
648,104.000000
649,100.000000
650,100.000000
