Channel              :,CH1
Frequency            :,  ?
Period               :,  ?
PK-PK                :,520.0mV?
Average              :,207.2mV?
Vertical pos         :,1.000000mV
Probe attenuation    :,1X
Voltage per ADC value:,0.015625mV
Time interval        :,0.10000uS

index,CH1_Voltage(mV)
1,0.000000
2,0.000000
3,4.000000
4,0.000000
5,0.000000
6,4.000000
7,0.000000
8,-4.000000
9,0.000000
10,-4.000000
11,0.000000
12,0.000000
13,4.000000
14,0.000000
15,0.000000
16,8.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,0.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,0.000000
28,0.000000
29,4.000000
30,0.000000
31,0.000000
32,4.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,4.000000
39,0.000000
40,4.000000
41,0.000000
42,4.000000
43,0.000000
44,0.000000
45,-4.000000
46,0.000000
47,0.000000
48,4.000000
49,4.000000
50,8.000000
51,0.000000
52,4.000000
53,-4.000000
54,0.000000
55,4.000000
56,0.000000
57,0.000000
58,0.000000
59,0.000000
60,-4.000000
61,0.000000
62,0.000000
63,0.000000
64,0.000000
65,0.000000
66,0.000000
67,4.000000
68,4.000000
69,0.000000
70,0.000000
71,0.000000
72,4.000000
73,0.000000
74,0.000000
75,0.000000
76,4.000000
77,0.000000
78,4.000000
79,0.000000
80,0.000000
81,0.000000
82,0.000000
83,0.000000
84,4.000000
85,4.000000
86,0.000000
87,4.000000
88,0.000000
89,0.000000
90,0.000000
91,4.000000
92,0.000000
93,0.000000
94,0.000000
95,0.000000
96,4.000000
97,0.000000
98,0.000000
99,0.000000
100,0.000000
101,0.000000
102,-4.000000
103,0.000000
104,4.000000
105,4.000000
106,0.000000
107,0.000000
108,0.000000
109,0.000000
110,-4.000000
111,4.000000
112,0.000000
113,4.000000
114,0.000000
115,-4.000000
116,4.000000
117,0.000000
118,4.000000
119,0.000000
120,4.000000
121,0.000000
122,0.000000
123,4.000000
124,0.000000
125,0.000000
126,0.000000
127,0.000000
128,0.000000
129,0.000000
130,0.000000
131,0.000000
132,4.000000
133,4.000000
134,0.000000
135,0.000000
136,0.000000
137,-4.000000
138,4.000000
139,0.000000
140,0.000000
141,0.000000
142,4.000000
143,0.000000
144,0.000000
145,0.000000
146,0.000000
147,4.000000
148,0.000000
149,0.000000
150,0.000000
151,4.000000
152,0.000000
153,0.000000
154,4.000000
155,0.000000
156,-4.000000
157,-4.000000
158,0.000000
159,0.000000
160,0.000000
161,4.000000
162,0.000000
163,0.000000
164,0.000000
165,0.000000
166,0.000000
167,4.000000
168,4.000000
169,0.000000
170,0.000000
171,0.000000
172,4.000000
173,0.000000
174,4.000000
175,0.000000
176,0.000000
177,4.000000
178,0.000000
179,0.000000
180,0.000000
181,0.000000
182,0.000000
183,0.000000
184,0.000000
185,0.000000
186,-4.000000
187,4.000000
188,4.000000
189,0.000000
190,0.000000
191,4.000000
192,-4.000000
193,0.000000
194,0.000000
195,0.000000
196,4.000000
197,4.000000
198,0.000000
199,0.000000
200,0.000000
201,0.000000
202,0.000000
203,0.000000
204,0.000000
205,0.000000
206,0.000000
207,4.000000
208,-4.000000
209,0.000000
210,0.000000
211,0.000000
212,4.000000
213,0.000000
214,0.000000
215,4.000000
216,0.000000
217,0.000000
218,-4.000000
219,0.000000
220,4.000000
221,0.000000
222,0.000000
223,4.000000
224,0.000000
225,4.000000
226,-8.000000
227,4.000000
228,0.000000
229,-4.000000
230,0.000000
231,-4.000000
232,8.000000
233,-4.000000
234,0.000000
235,0.000000
236,0.000000
237,-4.000000
238,4.000000
239,-4.000000
240,0.000000
241,0.000000
242,0.000000
243,0.000000
244,0.000000
245,0.000000
246,0.000000
247,0.000000
248,0.000000
249,0.000000
250,0.000000
251,0.000000
252,4.000000
253,0.000000
254,0.000000
255,0.000000
256,0.000000
257,0.000000
258,4.000000
259,0.000000
260,0.000000
261,0.000000
262,0.000000
263,0.000000
264,0.000000
265,-4.000000
266,0.000000
267,4.000000
268,4.000000
269,0.000000
270,0.000000
271,0.000000
272,4.000000
273,0.000000
274,0.000000
275,0.000000
276,0.000000
277,4.000000
278,0.000000
279,0.000000
280,0.000000
281,0.000000
282,0.000000
283,0.000000
284,0.000000
285,0.000000
286,0.000000
287,4.000000
288,4.000000
289,4.000000
290,4.000000
291,0.000000
292,4.000000
293,0.000000
294,0.000000
295,-4.000000
296,0.000000
297,4.000000
298,0.000000
299,0.000000
300,0.000000
301,4.000000
302,0.000000
303,4.000000
304,0.000000
305,0.000000
306,0.000000
307,0.000000
308,4.000000
309,4.000000
310,4.000000
311,0.000000
312,0.000000
313,4.000000
314,0.000000
315,0.000000
316,0.000000
317,0.000000
318,0.000000
319,4.000000
320,-4.000000
321,0.000000
322,-4.000000
323,0.000000
324,4.000000
325,4.000000
326,0.000000
327,4.000000
328,0.000000
329,-4.000000
330,0.000000
331,0.000000
332,4.000000
333,4.000000
334,0.000000
335,0.000000
336,4.000000
337,0.000000
338,0.000000
339,4.000000
340,-4.000000
341,-4.000000
342,0.000000
343,0.000000
344,0.000000
345,0.000000
346,4.000000
347,4.000000
348,0.000000
349,-4.000000
350,0.000000
351,4.000000
352,8.000000
353,0.000000
354,4.000000
355,-4.000000
356,4.000000
357,-4.000000
358,8.000000
359,4.000000
360,0.000000
361,4.000000
362,0.000000
363,0.000000
364,0.000000
365,0.000000
366,0.000000
367,4.000000
368,4.000000
369,0.000000
370,0.000000
371,4.000000
372,4.000000
373,4.000000
374,0.000000
375,-4.000000
376,0.000000
377,-4.000000
378,0.000000
379,0.000000
380,0.000000
381,0.000000
382,0.000000
383,0.000000
384,0.000000
385,0.000000
386,0.000000
387,4.000000
388,4.000000
389,0.000000
390,4.000000
391,4.000000
392,0.000000
393,0.000000
394,0.000000
395,0.000000
396,4.000000
397,0.000000
398,0.000000
399,4.000000
400,4.000000
401,0.000000
402,0.000000
403,4.000000
404,0.000000
405,4.000000
406,0.000000
407,0.000000
408,0.000000
409,4.000000
410,0.000000
411,0.000000
412,0.000000
413,0.000000
414,0.000000
415,0.000000
416,0.000000
417,0.000000
418,0.000000
419,4.000000
420,0.000000
421,-4.000000
422,0.000000
423,4.000000
424,0.000000
425,4.000000
426,0.000000
427,0.000000
428,4.000000
429,-4.000000
430,4.000000
431,0.000000
432,4.000000
433,0.000000
434,0.000000
435,4.000000
436,4.000000
437,0.000000
438,0.000000
439,0.000000
440,0.000000
441,0.000000
442,0.000000
443,4.000000
444,0.000000
445,0.000000
446,4.000000
447,0.000000
448,4.000000
449,0.000000
450,0.000000
451,0.000000
452,0.000000
453,0.000000
454,4.000000
455,0.000000
456,0.000000
457,0.000000
458,0.000000
459,0.000000
460,0.000000
461,4.000000
462,0.000000
463,0.000000
464,0.000000
465,0.000000
466,0.000000
467,4.000000
468,0.000000
469,0.000000
470,4.000000
471,0.000000
472,4.000000
473,0.000000
474,4.000000
475,-4.000000
476,4.000000
477,-4.000000
478,-4.000000
479,0.000000
480,0.000000
481,0.000000
482,0.000000
483,4.000000
484,0.000000
485,0.000000
486,-4.000000
487,4.000000
488,0.000000
489,0.000000
490,4.000000
491,8.000000
492,-4.000000
493,0.000000
494,4.000000
495,-4.000000
496,4.000000
497,-4.000000
498,4.000000
499,0.000000
500,0.000000
501,0.000000
502,0.000000
503,-4.000000
504,4.000000
505,4.000000
506,0.000000
507,4.000000
508,0.000000
509,4.000000
510,-12.000000
511,0.000000
512,4.000000
513,-4.000000
514,0.000000
515,-4.000000
516,4.000000
517,0.000000
518,-4.000000
519,4.000000
520,-4.000000
521,0.000000
522,0.000000
523,0.000000
524,0.000000
525,4.000000
526,0.000000
527,8.000000
528,0.000000
529,0.000000
530,0.000000
531,0.000000
532,0.000000
533,0.000000
534,0.000000
535,4.000000
536,4.000000
537,4.000000
538,0.000000
539,4.000000
540,-4.000000
541,4.000000
542,4.000000
543,0.000000
544,4.000000
545,4.000000
546,0.000000
547,0.000000
548,4.000000
549,0.000000
550,0.000000
551,0.000000
552,0.000000
553,0.000000
554,0.000000
555,0.000000
556,4.000000
557,0.000000
558,0.000000
559,4.000000
560,0.000000
561,0.000000
562,4.000000
563,0.000000
564,0.000000
565,4.000000
566,0.000000
567,4.000000
568,0.000000
569,0.000000
570,0.000000
571,4.000000
572,4.000000
573,0.000000
574,0.000000
575,0.000000
576,0.000000
577,0.000000
578,4.000000
579,4.000000
580,0.000000
581,4.000000
582,0.000000
583,4.000000
584,0.000000
585,-4.000000
586,0.000000
587,4.000000
588,4.000000
589,0.000000
590,0.000000
591,8.000000
592,0.000000
593,4.000000
594,0.000000
595,4.000000
596,4.000000
597,-4.000000
598,0.000000
599,0.000000
600,4.000000
601,0.000000
602,4.000000
603,0.000000
604,0.000000
605,4.000000
606,-4.000000
607,4.000000
608,0.000000
609,4.000000
610,4.000000
611,0.000000
612,4.000000
613,0.000000
614,4.000000
615,0.000000
616,4.000000
617,4.000000
618,0.000000
619,0.000000
620,0.000000
621,0.000000
622,0.000000
623,0.000000
624,0.000000
625,4.000000
626,0.000000
627,0.000000
628,0.000000
629,4.000000
630,0.000000
631,0.000000
632,0.000000
633,0.000000
634,4.000000
635,4.000000
636,4.000000
637,0.000000
638,4.000000
639,4.000000
640,0.000000
641,0.000000
642,0.000000
